timestamp,temperature,humidity,wind_speed,wind_direction,wind_gusts
2023-10-09 12:00:00,17.12,68,8.03,83,9.12
2023-10-09 13:00:00,16.85,68,7.67,87,8.93
2023-10-09 14:00:00,15.33,76,6.89,105,9.19
2023-10-09 15:00:00,14.18,81,6.5,107,10.36
2023-10-09 16:00:00,13.55,83,6.19,101,10.52
2023-10-09 17:00:00,13.1,84,6.01,96,11.48
2023-10-09 18:00:00,13.04,83,6.1,90,11.7
2023-10-09 19:00:00,12.86,84,6.35,88,12.11
2023-10-09 20:00:00,12.08,88,6.37,84,13.06
2023-10-09 21:00:00,11.47,91,6.53,81,13.7
2023-10-09 22:00:00,11.43,90,6.5,81,13.45
2023-10-09 23:00:00,11.53,89,6.61,79,13.01
2023-10-10 00:00:00,12.06,85,7.14,81,12.01
2023-10-10 01:00:00,12.03,84,6.96,82,11.23
2023-10-10 02:00:00,11.96,85,6.33,82,10.66
2023-10-10 03:00:00,12.01,86,6.02,82,9.94
2023-10-10 04:00:00,11.99,86,5.7,84,9.49
2023-10-10 05:00:00,12.3,85,5.51,83,9.15
2023-10-10 06:00:00,12.99,83,4.96,78,8.16
2023-10-10 07:00:00,14.41,78,5.95,83,7.56
2023-10-10 08:00:00,15.87,74,6.2,88,7.19
2023-10-10 09:00:00,17.56,68,6.17,87,6.75
2023-10-10 10:00:00,19.0,64,6.03,89,6.2
2023-10-10 11:00:00,19.97,61,5.85,90,5.75
2023-10-10 12:00:00,21.45,54,5.71,90,5.82
2023-10-10 13:00:00,21.79,53,5.88,98,6.02
2023-10-10 14:00:00,21.17,56,6.63,108,6.9
2023-10-10 15:00:00,19.12,68,6.94,110,8.61
2023-10-10 16:00:00,16.67,78,5.88,102,9.98
2023-10-10 17:00:00,14.35,87,5.07,97,10.32
2023-10-10 18:00:00,13.37,90,3.91,85,9.84
2023-10-10 19:00:00,12.9,93,3.41,82,9.08
2023-10-10 20:00:00,12.49,95,2.92,74,7.67
2023-10-10 21:00:00,12.31,95,2.93,71,5.44
2023-10-10 22:00:00,12.73,91,3.36,71,5.2
2023-10-10 23:00:00,12.89,89,3.16,71,4.56
2023-10-11 00:00:00,13.08,86,3.07,71,4.52
2023-10-11 01:00:00,12.92,87,2.91,76,4.53
2023-10-11 02:00:00,12.73,87,3.1,66,4.38
2023-10-11 03:00:00,12.69,87,2.83,61,4.23
2023-10-11 04:00:00,12.65,87,2.4,64,3.33
2023-10-11 05:00:00,13.46,85,2.19,62,3.14
2023-10-11 06:00:00,15.02,79,2.12,63,2.72
2023-10-11 07:00:00,16.05,75,2.39,70,2.8
2023-10-11 08:00:00,17.93,69,2.3,73,2.44
2023-10-11 09:00:00,19.59,63,1.93,83,1.93
2023-10-11 10:00:00,21.12,57,1.7,100,1.52
2023-10-11 11:00:00,22.3,52,1.38,141,1.11
2023-10-11 12:00:00,22.46,52,2.36,184,1.92
2023-10-11 13:00:00,20.77,60,3.72,209,3.13
2023-10-11 14:00:00,18.73,69,3.71,228,4.43
2023-10-11 15:00:00,17.57,74,3.22,228,4.36
2023-10-11 16:00:00,16.64,79,2.49,235,3.53
2023-10-11 17:00:00,15.39,85,1.13,243,1.51
2023-10-11 18:00:00,14.8,87,1.05,251,1.25
2023-10-11 19:00:00,14.8,87,0.07,301,0.62
2023-10-11 20:00:00,15.02,85,0.24,30,0.71
2023-10-11 21:00:00,13.79,90,0.73,305,0.75
2023-10-11 22:00:00,13.5,90,1.06,287,1.09
2023-10-11 23:00:00,13.25,90,1.16,287,1.21
2023-10-12 00:00:00,13.38,89,1.42,272,1.53
2023-10-12 01:00:00,13.27,89,1.79,246,1.96
2023-10-12 02:00:00,12.97,90,1.67,232,1.85
2023-10-12 03:00:00,12.84,91,1.3,241,1.38
2023-10-12 04:00:00,12.92,91,1.37,255,1.54
2023-10-12 05:00:00,13.59,90,1.21,275,1.82
2023-10-12 06:00:00,14.42,87,1.87,277,3.08
2023-10-12 07:00:00,15.38,79,2.66,277,4.04
2023-10-12 08:00:00,16.8,68,3.67,275,4.73
2023-10-12 09:00:00,18.49,59,3.95,265,4.74
2023-10-12 10:00:00,19.64,54,4.38,257,4.87
2023-10-12 11:00:00,20.44,51,5.4,254,5.43
2023-10-12 12:00:00,19.38,55,7.47,243,7.34
2023-10-12 13:00:00,17.97,63,8.04,239,9.01
2023-10-12 14:00:00,16.94,70,7.92,235,9.37
2023-10-12 15:00:00,15.52,81,5.9,227,7.75
2023-10-12 16:00:00,14.04,89,3.76,223,6.47
2023-10-12 17:00:00,13.34,91,3.17,226,5.73
2023-10-12 18:00:00,13.26,90,2.85,231,5.25
2023-10-12 19:00:00,13.03,89,2.76,230,5.1
2023-10-12 20:00:00,12.64,89,2.95,231,5.35
2023-10-12 21:00:00,12.36,88,2.49,231,5.67
2023-10-12 22:00:00,12.15,88,2.14,239,5.55
2023-10-12 23:00:00,11.74,88,2.01,259,5.05
2023-10-13 00:00:00,10.68,91,1.64,262,2.48
2023-10-13 01:00:00,10.69,89,1.72,253,3.7
2023-10-13 02:00:00,10.15,88,1.56,275,2.15
2023-10-13 03:00:00,9.57,88,1.58,288,1.66
2023-10-13 04:00:00,9.29,87,1.42,306,1.53
2023-10-13 05:00:00,10.64,83,0.86,298,1.11
2023-10-13 06:00:00,12.44,72,0.96,276,1.12
2023-10-13 07:00:00,14.36,63,0.34,147,0.46
2023-10-13 08:00:00,15.86,57,0.91,126,0.8
2023-10-13 09:00:00,17.08,52,1.04,135,1.15
2023-10-13 10:00:00,17.79,49,1.83,128,1.86
2023-10-13 11:00:00,18.43,48,2.49,134,2.67
2023-10-13 12:00:00,18.99,46,3.35,143,3.87
2023-10-13 13:00:00,18.56,49,3.52,142,4.46
2023-10-13 14:00:00,18.1,52,4.02,146,5.11
2023-10-13 15:00:00,17.26,63,5.39,147,6.06
2023-10-13 16:00:00,15.51,71,4.5,134,6.75
2023-10-13 17:00:00,13.74,75,2.98,117,5.04
2023-10-13 18:00:00,12.7,79,3.31,92,6.49
2023-10-13 19:00:00,11.84,86,2.89,80,7.79
2023-10-13 20:00:00,11.49,92,2.8,73,9.19
2023-10-13 21:00:00,11.49,93,2.89,72,10.26
2023-10-13 22:00:00,11.67,94,3.38,73,11.49
2023-10-13 23:00:00,12.12,93,4.43,81,12.49
2023-10-14 00:00:00,12.87,90,5.25,85,12.35
2023-10-14 01:00:00,12.78,90,5.74,83,12.63
2023-10-14 02:00:00,12.69,88,5.73,82,12.4
2023-10-14 03:00:00,12.48,88,6.02,86,13.11
2023-10-14 04:00:00,12.52,87,5.97,84,12.65
2023-10-14 05:00:00,12.78,88,5.88,84,11.94
2023-10-14 06:00:00,13.77,84,5.96,82,11.34
2023-10-14 07:00:00,15.58,75,7.52,83,10.52
2023-10-14 08:00:00,17.23,67,7.9,84,9.69
2023-10-14 09:00:00,18.6,61,7.9,87,9.18
2023-10-14 10:00:00,19.67,57,7.85,86,8.96
2023-10-14 11:00:00,20.66,54,7.66,86,8.71
2023-10-14 12:00:00,21.92,47,7.24,87,8.12
2023-10-14 13:00:00,21.81,48,8.17,99,8.58
2023-10-14 14:00:00,20.62,56,8.89,109,9.83
2023-10-14 15:00:00,18.57,67,8.63,114,11.17
2023-10-14 16:00:00,16.07,79,7.69,109,12.53
2023-10-14 17:00:00,14.29,85,7.2,101,13.29
2023-10-14 18:00:00,14.51,84,7.06,94,13.1
2023-10-14 19:00:00,14.58,81,8.32,89,13.61
2023-10-14 20:00:00,14.49,80,8.48,89,13.95
2023-10-14 21:00:00,14.31,80,8.53,86,14.69
2023-10-14 22:00:00,13.9,81,8.84,81,15.39
2023-10-14 23:00:00,13.43,82,8.33,81,14.63
2023-10-15 00:00:00,13.23,83,7.54,82,12.97
2023-10-15 01:00:00,12.94,83,6.5,81,11.42
2023-10-15 02:00:00,12.59,84,5.29,78,10.43
2023-10-15 03:00:00,12.36,85,4.64,88,9.47
2023-10-15 04:00:00,11.67,87,4.7,93,9.97
2023-10-15 05:00:00,12.41,85,5.19,93,10.97
2023-10-15 06:00:00,14.05,78,6.7,87,11.03
2023-10-15 07:00:00,15.72,70,7.18,92,9.86
2023-10-15 08:00:00,17.47,62,7.57,92,9.4
2023-10-15 09:00:00,19.19,54,7.67,91,9.23
2023-10-15 09:00:00,19.19,54,7.67,91,9.23
2023-10-15 10:00:00,20.58,48,7.82,90,9.15
2023-10-15 11:00:00,21.54,43,8.0,90,9.14
2023-10-15 12:00:00,21.89,43,7.89,92,9.02
2023-10-15 13:00:00,21.6,47,7.79,105,8.38
2023-10-15 14:00:00,20.48,53,8.12,112,8.39
2023-10-15 15:00:00,18.97,60,7.53,116,8.06
2023-10-15 16:00:00,17.35,71,5.98,115,7.95
2023-10-15 17:00:00,15.12,83,4.43,116,7.88
2023-10-15 18:00:00,13.7,93,2.95,103,5.51
2023-10-15 19:00:00,13.15,96,2.54,89,4.97
2023-10-15 20:00:00,13.46,96,2.42,79,5.91
2023-10-15 21:00:00,14.32,90,3.48,87,6.68
2023-10-15 22:00:00,14.76,86,3.8,82,6.81
2023-10-15 23:00:00,14.99,83,3.99,77,7.0
2023-10-16 00:00:00,15.13,82,4.17,79,7.54
2023-10-16 01:00:00,14.94,85,3.07,80,7.26
2023-10-16 02:00:00,14.84,89,2.29,83,7.13
2023-10-16 03:00:00,14.81,91,2.78,70,7.84
2023-10-16 04:00:00,15.0,88,3.53,75,8.08
2023-10-16 05:00:00,15.45,86,3.61,87,7.46
2023-10-16 06:00:00,16.31,79,5.45,85,9.71
2023-10-16 07:00:00,17.65,74,7.03,81,10.21
2023-10-16 08:00:00,19.21,68,7.58,80,9.79
2023-10-16 09:00:00,20.69,62,7.56,82,9.54
2023-10-16 10:00:00,21.85,57,7.1,86,8.7
2023-10-16 11:00:00,22.58,54,7.38,86,8.74
2023-10-16 12:00:00,22.61,56,6.91,87,7.93
2023-10-16 13:00:00,23.01,53,6.72,91,7.61
2023-10-16 14:00:00,22.65,55,7.32,101,7.84
2023-10-16 15:00:00,20.63,69,7.76,104,9.56
2023-10-16 16:00:00,18.4,78,6.26,99,10.84
2023-10-16 17:00:00,16.22,86,5.54,89,11.82
2023-10-16 18:00:00,15.21,91,4.59,84,11.51
2023-10-16 19:00:00,14.77,93,4.23,78,10.96
2023-10-16 20:00:00,14.71,91,4.09,74,9.25
2023-10-16 21:00:00,14.09,94,3.44,73,6.68
2023-10-16 22:00:00,13.66,95,2.99,68,5.3
2023-10-16 23:00:00,13.23,97,2.58,65,3.67
2023-10-17 00:00:00,13.02,96,2.72,60,3.44
2023-10-17 01:00:00,13.11,94,2.56,56,2.91
2023-10-17 02:00:00,13.26,92,2.46,51,2.53
2023-10-17 03:00:00,13.49,89,2.29,43,2.27
2023-10-17 04:00:00,13.68,87,2.21,37,2.01
2023-10-17 05:00:00,15.53,81,1.95,28,1.9
2023-10-17 06:00:00,18.48,67,1.92,28,2.26
2023-10-17 07:00:00,21.25,57,1.85,27,2.21
2023-10-17 08:00:00,23.59,48,1.48,21,1.83
2023-10-17 09:00:00,25.52,41,0.64,360,1.19
2023-10-17 10:00:00,26.76,38,1.16,226,2.1
2023-10-17 11:00:00,27.2,37,2.48,209,2.85
2023-10-17 12:00:00,27.17,38,3.93,204,3.37
2023-10-17 13:00:00,26.02,42,4.4,200,3.61
2023-10-17 14:00:00,24.78,45,3.41,201,3.78
2023-10-17 15:00:00,23.67,47,2.51,203,2.92
2023-10-17 16:00:00,22.34,57,1.46,197,1.61
2023-10-17 17:00:00,19.46,61,1.02,188,1.04
2023-10-17 18:00:00,18.44,64,1.24,189,1.17
2023-10-17 19:00:00,17.58,67,1.44,195,1.4
2023-10-17 20:00:00,16.58,72,1.15,201,1.18
2023-10-17 21:00:00,15.82,77,1.16,204,1.11
2023-10-17 22:00:00,15.08,82,0.86,196,0.88
2023-10-17 23:00:00,14.58,84,0.56,184,0.6
2023-10-18 00:00:00,14.0,89,0.72,147,0.71
2023-10-18 01:00:00,13.72,91,1.14,159,1.05
2023-10-18 02:00:00,13.3,93,1.15,143,1.09
2023-10-18 03:00:00,13.03,94,1.34,137,1.29
2023-10-18 04:00:00,12.72,95,1.66,105,1.63
2023-10-18 05:00:00,14.09,91,1.86,94,2.68
2023-10-18 06:00:00,16.41,80,2.31,94,3.52
2023-10-18 07:00:00,18.33,70,3.35,101,4.88
2023-10-18 08:00:00,19.95,63,4.21,104,5.08
2023-10-18 09:00:00,21.27,58,4.48,109,5.22
2023-10-18 10:00:00,22.31,54,5.11,108,5.59
2023-10-18 11:00:00,22.96,52,5.85,113,5.93
2023-10-18 12:00:00,23.63,48,6.46,119,6.14
2023-10-18 13:00:00,23.15,49,6.72,120,6.3
2023-10-18 14:00:00,22.19,51,6.71,119,6.56
2023-10-18 15:00:00,20.87,56,6.93,112,7.51
2023-10-18 16:00:00,18.96,65,5.91,112,8.13
2023-10-18 17:00:00,16.89,73,5.49,102,9.82
2023-10-18 18:00:00,15.57,82,4.7,94,10.23
2023-10-18 19:00:00,14.93,91,5.09,89,11.7
2023-10-18 20:00:00,14.73,95,5.6,84,12.47
2023-10-18 21:00:00,14.89,93,6.07,76,12.72
2023-10-18 22:00:00,15.03,90,6.08,72,12.8
2023-10-18 23:00:00,15.06,88,6.24,76,12.7
2023-10-19 00:00:00,14.32,92,5.57,78,12.28
2023-10-19 01:00:00,13.97,93,5.02,80,10.82
2023-10-19 02:00:00,13.77,93,5.06,78,10.19
2023-10-19 03:00:00,13.65,94,4.8,79,9.48
2023-10-19 04:00:00,13.52,93,5.08,76,9.21
2023-10-19 05:00:00,14.07,91,4.93,77,8.56
2023-10-19 06:00:00,15.51,82,4.76,74,7.49
2023-10-19 07:00:00,18.28,69,4.71,75,6.71
2023-10-19 08:00:00,20.96,60,4.75,78,5.96
2023-10-19 09:00:00,23.43,53,4.63,79,5.36
2023-10-19 10:00:00,25.51,47,4.62,85,4.83
2023-10-19 11:00:00,27.09,42,4.24,87,4.2
2023-10-19 12:00:00,27.61,40,4.37,97,4.22
2023-10-19 13:00:00,27.69,40,4.87,104,4.74
2023-10-19 14:00:00,25.44,50,5.82,108,5.79
2023-10-19 15:00:00,22.3,62,5.53,98,6.85
2023-10-19 16:00:00,20.07,71,4.68,95,7.42
2023-10-19 17:00:00,17.75,79,4.2,88,7.38
2023-10-19 18:00:00,16.33,86,3.48,84,6.43
2023-10-19 19:00:00,15.34,93,3.01,82,5.87
2023-10-19 20:00:00,14.98,96,2.77,82,5.35
2023-10-19 21:00:00,15.04,95,2.88,81,4.99
2023-10-19 22:00:00,15.25,93,2.89,82,4.38
2023-10-19 23:00:00,15.37,91,2.53,83,3.51
2023-10-20 00:00:00,16.08,87,2.52,76,4.13
2023-10-20 01:00:00,16.07,87,2.1,75,3.67
2023-10-20 02:00:00,16.04,87,2.1,74,3.45
2023-10-20 03:00:00,16.15,86,1.91,82,2.69
2023-10-20 04:00:00,16.1,86,1.6,87,2.19
2023-10-20 05:00:00,16.67,85,1.59,90,2.61
2023-10-20 06:00:00,17.23,83,1.64,95,2.57
2023-10-20 07:00:00,17.91,80,1.82,102,2.76
2023-10-20 08:00:00,18.83,76,2.38,110,3.3
2023-10-20 09:00:00,19.5,74,3.06,109,3.92
2023-10-20 10:00:00,19.9,73,3.34,104,4.16
2023-10-20 11:00:00,20.4,71,3.43,99,4.55
2023-10-20 12:00:00,20.66,72,3.63,107,4.33
2023-10-20 13:00:00,19.86,79,4.28,126,5.01
2023-10-20 14:00:00,18.79,86,4.28,130,6.78
2023-10-20 15:00:00,18.12,89,3.58,125,7.18
2023-10-20 16:00:00,17.27,93,3.05,124,7.86
2023-10-20 17:00:00,16.87,96,2.76,124,8.69
2023-10-20 18:00:00,16.44,95,3.47,130,8.26
2023-10-20 19:00:00,16.04,96,4.27,126,10.42
2023-10-20 20:00:00,15.95,96,4.68,125,10.99
2023-10-20 21:00:00,15.76,96,5.01,129,11.49
2023-10-20 22:00:00,15.52,96,5.48,135,11.72
2023-10-20 23:00:00,15.11,96,5.8,136,12.39
2023-10-21 00:00:00,14.5,96,5.96,132,12.26
2023-10-21 01:00:00,14.32,96,5.49,137,12.11
2023-10-21 02:00:00,14.03,96,6.25,136,13.19
2023-10-21 03:00:00,13.92,95,6.05,132,13.19
2023-10-21 04:00:00,13.78,96,5.51,133,12.18
2023-10-21 05:00:00,13.88,96,4.97,137,11.72
2023-10-21 06:00:00,13.51,96,3.8,142,10.0
2023-10-21 07:00:00,13.52,95,3.45,145,9.51
2023-10-21 08:00:00,13.67,96,3.7,137,11.11
2023-10-21 09:00:00,13.82,95,4.75,134,11.74
2023-10-21 10:00:00,13.95,96,4.85,133,11.9
2023-10-21 11:00:00,14.0,96,4.81,134,12.37
2023-10-21 12:00:00,13.98,96,4.99,133,12.17
2023-10-21 13:00:00,14.07,95,6.26,121,13.03
2023-10-21 14:00:00,14.16,95,6.49,117,12.96
2023-10-21 15:00:00,14.2,95,6.19,116,12.47
2023-10-21 16:00:00,14.44,94,6.41,101,12.74
2023-10-21 17:00:00,14.56,92,6.62,91,13.01
2023-10-21 18:00:00,14.04,91,6.04,89,12.01
2023-10-21 19:00:00,13.7,93,7.15,83,13.68
2023-10-21 20:00:00,13.53,92,7.58,79,13.69
2023-10-21 21:00:00,13.36,91,7.28,84,12.98
2023-10-21 22:00:00,13.02,91,6.86,91,13.27
2023-10-21 23:00:00,12.87,91,5.9,89,12.7
2023-10-22 00:00:00,12.36,93,5.55,89,11.93
2023-10-22 01:00:00,12.03,94,6.44,84,12.83
2023-10-22 02:00:00,12.14,93,6.48,83,12.12
2023-10-22 03:00:00,12.36,89,7.53,76,12.42
2023-10-22 04:00:00,12.48,87,6.6,79,10.68
2023-10-22 05:00:00,12.57,89,6.69,76,11.16
2023-10-22 06:00:00,13.34,83,6.61,71,10.07
2023-10-22 07:00:00,14.67,78,6.04,73,8.13
2023-10-22 08:00:00,17.02,69,6.07,77,7.37
2023-10-22 09:00:00,18.9,62,5.9,76,6.78
2023-10-22 09:00:00,18.9,62,5.9,76,6.78
2023-10-22 10:00:00,20.45,57,5.28,76,5.92
2023-10-22 11:00:00,21.68,53,4.74,70,5.17
2023-10-22 12:00:00,22.33,50,4.13,65,4.52
2023-10-22 13:00:00,22.88,48,3.63,68,4.23
2023-10-22 14:00:00,23.11,47,3.41,84,3.91
2023-10-22 15:00:00,22.27,53,4.3,99,4.58
2023-10-22 16:00:00,19.57,65,4.66,110,7.5
2023-10-22 17:00:00,16.04,77,4.51,95,8.9
2023-10-22 18:00:00,15.14,78,3.55,84,8.67
2023-10-22 19:00:00,14.52,78,3.41,74,6.94
2023-10-22 20:00:00,13.53,81,2.9,68,5.39
2023-10-22 21:00:00,12.8,84,2.77,63,4.11
2023-10-22 22:00:00,12.66,85,2.57,59,3.42
2023-10-22 23:00:00,12.65,85,2.18,44,2.36
2023-10-23 00:00:00,13.12,81,1.7,24,1.62
2023-10-23 01:00:00,13.59,78,1.59,17,1.43
2023-10-23 02:00:00,13.98,75,1.54,359,1.44
2023-10-23 03:00:00,14.09,73,1.54,344,1.43
2023-10-23 04:00:00,14.19,72,1.68,331,1.59
2023-10-23 05:00:00,16.0,70,1.59,323,1.47
2023-10-23 06:00:00,18.24,59,1.45,283,1.89
2023-10-23 07:00:00,20.24,53,1.86,262,2.58
2023-10-23 08:00:00,22.2,48,2.42,267,4.41
2023-10-23 09:00:00,24.11,40,3.82,274,7.04
2023-10-23 10:00:00,24.92,36,5.47,275,8.49
2023-10-23 11:00:00,25.03,36,6.5,277,9.73
2023-10-23 12:00:00,24.78,37,7.18,269,10.46
2023-10-23 13:00:00,22.77,45,8.53,254,10.88
2023-10-23 14:00:00,20.57,55,8.34,248,10.45
2023-10-23 15:00:00,19.15,59,7.6,243,9.59
2023-10-23 16:00:00,17.41,66,5.23,241,8.46
2023-10-23 17:00:00,15.14,75,4.13,235,7.78
2023-10-23 18:00:00,13.92,84,3.17,241,7.24
2023-10-23 19:00:00,13.16,89,2.38,257,3.76
2023-10-23 20:00:00,12.77,92,2.41,269,3.85
2023-10-23 21:00:00,12.49,93,2.32,274,3.56
2023-10-23 22:00:00,12.29,93,2.28,278,3.01
2023-10-23 23:00:00,12.05,92,2.32,300,2.79
2023-10-24 00:00:00,12.3,88,2.45,315,3.23
2023-10-24 01:00:00,12.92,83,2.25,323,4.07
2023-10-24 02:00:00,12.37,84,2.03,318,2.19
2023-10-24 03:00:00,11.66,87,1.96,310,1.9
2023-10-24 04:00:00,12.15,85,1.78,306,2.29
2023-10-24 05:00:00,13.75,79,1.75,288,3.92
2023-10-24 06:00:00,15.14,75,2.3,261,4.7
2023-10-24 07:00:00,16.95,69,3.48,250,4.92
2023-10-24 08:00:00,17.5,65,4.47,232,5.36
2023-10-24 09:00:00,17.26,65,4.39,219,5.11
2023-10-24 10:00:00,18.11,62,4.17,219,4.9
2023-10-24 11:00:00,18.89,59,4.64,214,5.06
2023-10-24 12:00:00,18.66,60,4.38,213,4.47
2023-10-24 13:00:00,18.61,60,4.61,206,4.22
2023-10-24 14:00:00,17.87,62,4.01,206,3.56
2023-10-24 15:00:00,17.1,63,3.87,204,3.77
2023-10-24 16:00:00,15.98,65,2.7,205,3.3
2023-10-24 17:00:00,13.98,73,1.53,205,1.53
2023-10-24 18:00:00,13.06,77,1.29,208,1.27
2023-10-24 19:00:00,12.59,80,0.91,201,0.97
2023-10-24 20:00:00,12.16,81,0.5,92,0.59
2023-10-24 21:00:00,11.9,82,1.0,65,0.98
2023-10-24 22:00:00,11.64,82,1.18,69,1.19
2023-10-24 23:00:00,11.38,83,1.35,59,1.28
2023-10-25 00:00:00,11.01,81,1.45,51,1.45
2023-10-25 01:00:00,10.78,82,1.54,58,1.51
2023-10-25 02:00:00,10.4,83,1.56,62,1.53
2023-10-25 03:00:00,10.16,84,1.81,71,1.73
2023-10-25 04:00:00,9.98,85,1.98,60,1.88
2023-10-25 05:00:00,11.69,80,1.87,64,2.82
2023-10-25 06:00:00,14.1,70,2.47,75,4.33
2023-10-25 07:00:00,16.03,64,3.47,81,4.68
2023-10-25 08:00:00,17.75,59,4.22,82,4.64
2023-10-25 09:00:00,19.46,54,4.07,82,4.32
2023-10-25 10:00:00,21.09,50,3.38,88,3.39
2023-10-25 11:00:00,22.5,46,3.0,96,3.1
2023-10-25 12:00:00,23.56,43,2.85,110,2.89
2023-10-25 13:00:00,24.29,41,2.54,129,2.47
2023-10-25 14:00:00,24.09,42,2.52,141,2.36
2023-10-25 15:00:00,22.78,48,2.64,144,3.09
2023-10-25 16:00:00,18.72,68,2.95,121,5.38
2023-10-25 17:00:00,16.52,76,2.79,90,4.91
2023-10-25 18:00:00,15.32,80,2.42,78,3.71
2023-10-25 19:00:00,14.66,82,2.37,77,3.17
2023-10-25 20:00:00,14.18,83,2.34,67,2.93
2023-10-25 21:00:00,13.85,84,1.86,69,1.92
2023-10-25 22:00:00,13.69,85,1.67,81,1.64
2023-10-25 23:00:00,13.5,86,1.81,63,1.81
2023-10-26 00:00:00,13.25,85,2.17,50,2.19
2023-10-26 01:00:00,13.14,85,1.93,48,1.89
2023-10-26 02:00:00,13.14,85,1.61,47,1.53
2023-10-26 03:00:00,13.1,85,1.02,49,1.03
2023-10-26 04:00:00,13.1,84,0.56,27,0.59
2023-10-26 05:00:00,15.13,77,0.3,66,0.38
2023-10-26 06:00:00,17.27,68,0.12,243,0.26
2023-10-26 07:00:00,19.52,62,1.24,238,1.27
2023-10-26 08:00:00,21.9,54,1.09,294,1.68
2023-10-26 09:00:00,23.9,45,1.76,239,2.27
2023-10-26 10:00:00,25.43,40,2.85,232,3.59
2023-10-26 11:00:00,24.96,44,3.85,212,3.97
2023-10-26 12:00:00,23.72,52,4.41,208,4.2
2023-10-26 13:00:00,22.5,58,3.96,210,4.4
2023-10-26 14:00:00,21.81,60,3.67,211,4.1
2023-10-26 15:00:00,20.08,66,4.01,212,4.58
2023-10-26 16:00:00,17.92,70,3.63,219,4.53
2023-10-26 17:00:00,15.45,77,3.09,221,5.06
2023-10-26 18:00:00,14.05,81,2.48,234,3.73
2023-10-26 19:00:00,13.42,83,1.89,257,2.32
2023-10-26 20:00:00,13.24,82,2.29,270,3.04
2023-10-26 21:00:00,13.03,81,2.09,279,2.19
2023-10-26 22:00:00,13.21,76,1.87,301,1.8
2023-10-26 23:00:00,13.49,73,1.81,307,1.77
2023-10-27 00:00:00,13.13,71,1.75,315,1.64
2023-10-27 01:00:00,13.11,69,1.81,292,1.77
2023-10-27 02:00:00,13.01,69,2.05,294,1.99
2023-10-27 03:00:00,13.09,69,1.78,325,1.64
2023-10-27 04:00:00,13.4,71,1.96,338,1.89
2023-10-27 05:00:00,14.46,72,1.13,268,1.92
2023-10-27 06:00:00,14.38,76,1.38,203,2.01
2023-10-27 07:00:00,14.19,84,1.87,211,2.97
2023-10-27 08:00:00,13.97,91,2.0,214,3.44
2023-10-27 09:00:00,13.9,90,2.16,215,3.51
2023-10-27 10:00:00,13.77,89,2.0,219,3.41
2023-10-27 11:00:00,13.58,90,1.94,212,3.01
2023-10-27 12:00:00,13.51,87,2.38,202,3.77
2023-10-27 13:00:00,13.42,82,2.11,194,3.41
2023-10-27 14:00:00,13.44,78,1.79,191,3.18
2023-10-27 15:00:00,13.49,77,1.67,188,3.22
2023-10-27 16:00:00,13.27,78,1.53,194,2.93
2023-10-27 17:00:00,12.88,80,1.37,198,2.19
2023-10-27 18:00:00,12.84,80,1.48,201,2.06
2023-10-27 19:00:00,12.61,82,1.8,197,2.95
2023-10-27 20:00:00,12.15,85,1.87,188,3.81
2023-10-27 21:00:00,12.17,83,1.71,189,3.74
2023-10-27 22:00:00,11.86,82,1.75,189,3.32
2023-10-27 23:00:00,11.58,81,1.5,182,2.76
2023-10-28 00:00:00,11.16,80,1.34,184,2.27
2023-10-28 01:00:00,11.2,78,1.23,173,2.69
2023-10-28 02:00:00,11.15,77,0.97,144,1.47
2023-10-28 03:00:00,11.12,77,1.21,162,1.34
2023-10-28 04:00:00,11.23,78,1.49,163,3.17
2023-10-28 05:00:00,11.44,78,3.21,157,6.69
2023-10-28 06:00:00,12.22,74,3.51,150,6.39
2023-10-28 07:00:00,13.62,65,4.94,152,5.75
2023-10-28 08:00:00,14.74,58,5.41,152,5.6
2023-10-28 09:00:00,14.19,59,5.95,155,6.1
2023-10-28 10:00:00,14.44,58,5.38,152,5.88
2023-10-28 11:00:00,14.53,60,7.55,152,7.25
2023-10-28 12:00:00,13.53,64,5.6,144,6.96
2023-10-28 13:00:00,13.79,62,5.83,142,7.1
2023-10-28 14:00:00,14.02,61,5.6,133,6.9
2023-10-28 15:00:00,13.64,64,6.3,129,7.5
2023-10-28 16:00:00,12.7,70,6.41,127,8.44
2023-10-28 17:00:00,11.81,72,6.06,120,9.48
2023-10-28 18:00:00,10.71,76,4.85,112,10.7
2023-10-28 19:00:00,10.44,74,4.88,108,11.19
2023-10-28 20:00:00,11.38,63,6.09,103,10.23
2023-10-28 21:00:00,11.99,54,7.33,97,10.57
2023-10-28 22:00:00,11.87,52,6.9,93,10.54
2023-10-28 23:00:00,11.71,50,7.05,91,10.95
2023-10-29 00:00:00,11.05,54,6.71,90,11.78
2023-10-29 01:00:00,11.09,54,7.03,86,11.64
2023-10-29 02:00:00,10.98,53,7.39,84,11.99
2023-10-29 03:00:00,10.78,53,7.64,82,12.5
2023-10-29 04:00:00,10.75,53,7.26,77,12.63
2023-10-29 05:00:00,11.26,54,7.4,76,12.75
2023-10-29 06:00:00,12.54,53,8.91,80,13.46
2023-10-29 07:00:00,13.57,48,9.63,78,13.1
2023-10-29 08:00:00,14.59,46,9.93,77,12.96
2023-10-29 09:00:00,15.78,44,9.44,78,12.14
2023-10-29 09:00:00,15.78,44,9.44,78,12.14
